Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2012-11-08,16.30516242980957,17.04742336061132,16.23057328505439,16.99890851590494,1056146000
2012-11-09,16.587453842163086,16.82456450280411,16.18297018844804,16.386122073568988,929913600
2012-11-12,16.45919418334961,16.813041647898558,16.332451577761088,16.802428620556604,515802000
2012-11-13,16.46131134033203,16.691144673943032,16.263011026092325,16.34033031993204,532949200
2012-11-14,16.27878189086914,16.599276166029664,16.25755745832588,16.540149920096045,477170400
2012-11-15,15.937365531921387,16.358222034861974,15.846403449482262,16.298490164836657,789910800
2012-11-16,15.999822616577148,16.070167490420282,15.334881304309807,15.924626260446914,1266893600
2012-11-19,17.153541564941406,17.20720907025954,16.369742077911738,16.394907930912435,823317600
2012-11-20,17.007394790649414,17.34214066659382,16.81546324221585,17.3409277957488,642754000
2012-11-21,17.031356811523438,17.203276875542446,16.876718140421417,17.108676147074448,373002000
2012-11-23,17.32849884033203,17.343660539216785,17.05864229907964,17.197209183119703,272826400
2012-11-26,17.87519073486328,17.88944075716816,17.39551069427032,17.46191417889034,630579600
2012-11-27,17.731163024902344,17.902174607679388,17.58926034789859,17.87579425699221,533330000
2012-11-28,17.675369262695312,17.76208709924769,17.351539223930967,17.50344765399854,520864400
2012-11-29,17.870025634765625,18.018295421335225,17.74540763442666,17.896103162183,514698800
2012-11-30,17.746318817138672,17.840921118730677,17.66748383569869,17.792103474628483,391319600
2012-12-03,17.773923873901367,18.02862207282951,17.75300224191556,18.00012039755225,364280000
2012-12-04,17.46039390563965,17.640804015296627,17.347600140318836,17.640804015296627,557068400
2012-12-05,16.336700439453125,17.260280124710334,16.33609319410909,17.249971527749963,1044638000
2012-12-06,16.59290885925293,16.776955956938814,15.725421113241675,16.038032534054796,1177212400
2012-12-07,16.168720245361328,16.834267555576286,16.07017648042685,16.779689968634344,787040800
2012-12-10,16.064716339111328,16.328205686418894,15.814869766644998,15.918567810002024,630484400
2012-12-11,16.415525436401367,16.663248999100993,16.293634367404838,16.366404985682774,592345600
2012-12-12,16.34307098388672,16.615960620560642,16.260294520137407,16.608986203929156,487144000
2012-12-13,16.0607852935791,16.30183913607253,15.942835522763517,16.105054309278884,625259600
2012-12-14,15.457386016845703,15.710263994702165,15.329734966376481,15.60777880717018,1009579200
2012-12-17,15.731487274169922,15.76696334936996,15.19783693939163,15.431308960857132,757607200
2012-12-18,16.188425064086914,16.218745218654522,15.774541351947958,15.918566944105205,625685200
2012-12-19,15.958285331726074,16.182358760644494,15.933725102664425,16.11474242750688,449369200
2012-12-20,15.819419860839844,16.076239250291582,15.733004816935534,16.070174894638594,481689600
2012-12-21,15.746646881103516,15.756955474527151,15.471027220271484,15.538643561301537,596268400
2012-12-24,15.772116661071777,15.895826268137847,15.727847677905482,15.77757539039556,175753200
2012-12-26,15.554715156555176,15.750589785231787,15.497711835826394,15.736640958325426,302436400
2012-12-27,15.617177963256836,15.653259664694444,15.301837948394885,15.571088860558818,455120400
2012-12-28,15.451321601867676,15.599593081514442,15.406749799879151,15.472547657470422,354278400
2012-12-31,16.13596534729004,16.233903441500974,15.433426594669795,15.479816874641271,659492400
2013-01-02,16.647184371948242,16.828201746958356,16.422809687293846,16.792422857823325,560518000
2013-01-03,16.437061309814453,16.66659193368554,16.403708159721873,16.612317159123567,352965200
2013-01-04,15.979211807250977,16.33184641056013,15.943735730116714,16.281513066322212,594333600
2013-01-07,15.88521671295166,16.048949463984478,15.621422899415682,15.827606141669376,484156400
2013-01-08,15.927969932556152,16.127483212216717,15.804867544455737,16.046222454798965,458707200
2013-01-09,15.679033279418945,15.918872479438447,15.645375699817125,15.842766028454276,407604400
2013-01-10,15.87338924407959,16.03136042044743,15.631122728135676,16.02620612380784,601146000
2013-01-11,15.776061058044434,15.928272337845037,15.737249181556239,15.797285493338608,350506800
2013-01-14,15.213603973388672,15.387949739298996,15.115363034501302,15.241801202056928,734207600
2013-01-15,14.733623504638672,15.12991988465862,14.65660698794628,15.108998259889045,876772400
2013-01-16,15.345193862915039,15.446770585080014,14.933131910000359,14.99801807339072,690804800
2013-01-17,15.241800308227539,15.486492582949527,15.22209317833788,15.473151001753068,453678400
2013-01-18,15.160542488098145,15.227854406378068,15.051385706455264,15.11566625659094,472922800
2013-01-22,15.305169105529785,15.39946697297303,15.058355574371085,15.298801938892536,461546400
2013-01-23,15.585339546203613,15.615054077251742,15.305172811092344,15.427669548432819,861509600
2013-01-24,13.659646034240723,14.121435673383125,13.652064377046141,13.947695570068085,1460852400
2013-01-25,13.337638854980469,13.833388199712278,13.189671812651996,13.695731371865785,1208026400
2013-01-28,13.63933277130127,13.741817948185417,13.215747668997409,13.275480354966756,785517600
2013-01-29,13.895241737365723,13.953762360431025,13.708767267410606,13.902216150701516,571158000
2013-01-30,13.851576805114746,14.0265297694661,13.780929107215607,13.856731101035093,417155200
2013-01-31,13.810952186584473,13.925868905519565,13.795489292394139,13.856131236527954,319334400
2013-02-01,13.75424861907959,13.931930172296642,13.59445731794447,13.920711520375605,539484400
2013-02-04,13.411620140075684,13.824592983742704,13.401917172449505,13.76304099735441,477117200
2013-02-05,13.882204055786133,13.939814618528768,13.408588456667587,13.464076090333695,573347600
2013-02-06,13.867347717285156,14.144784284829138,13.722714865267541,13.840664553547612,593706400
2013-02-07,14.279679298400879,14.333964178399475,13.849659460944338,14.128105437272454,704580800
2013-02-08,14.485841751098633,14.60264812088423,14.28059057210858,14.455954044404555,633158400
2013-02-11,14.63680362701416,14.789599018164827,14.433080239247966,14.53219666198179,517490400
2013-02-12,14.269920349121094,14.711528818356955,14.265040589543357,14.623999352499974,609053200
2013-02-13,14.242775917053223,14.44497645876665,14.127189471931146,14.248875616021492,475207600
2013-02-14,14.229965209960938,14.383978920894826,14.15158612602857,14.16683455676243,355275200
2013-02-15,14.033864974975586,14.338843374762348,14.026545337019947,14.298889943731675,391745200
2013-02-19,14.028682708740234,14.112247783054768,13.841427622321621,14.062536450400618,435783600
2013-02-20,13.688936233520508,13.958536411954585,13.68741008721516,13.958536411954585,476302400
2013-02-21,13.603845596313477,13.698694685994083,13.505032924194127,13.602015686771693,447182400
2013-02-22,13.748712539672852,13.772805130496982,13.620316718893935,13.701136513579497,330654800
2013-02-25,13.504423141479492,13.88015559177169,13.49740808137234,13.841423729838077,372579200
2013-02-26,13.692595481872559,13.770974574127917,13.347665257393558,13.535531090858704,501499600
2013-02-27,13.558406829833984,13.798424720225423,13.438855972901376,13.676127776851557,587350400
2013-02-28,13.461726188659668,13.659046133381032,13.461726188659668,13.542545154441662,322515200
2013-03-01,13.128389358520508,13.363527502961812,13.113445500525412,13.358036958514786,552448400
2013-03-04,12.810600280761719,13.05915691153983,12.77857726763811,13.046957513325303,582755600
2013-03-05,13.148818016052246,13.272334053585707,12.831946432932956,12.854209924049067,638433600
2013-03-06,12.981691360473633,13.2741658022681,12.94417862104651,13.25159691731176,460250000
2013-03-07,13.131744384765625,13.17535683510237,12.841405162980577,12.946317565920301,468473600
2013-03-08,13.16650676727295,13.279653314715025,13.071658499430661,13.107951295298946,391482000
2013-03-11,13.354070663452148,13.388838948942324,12.965833359792072,13.106428576228236,474236000
2013-03-12,13.066168785095215,13.38487108334142,13.039940898076845,13.284838479288524,465911600
2013-03-13,13.063733100891113,13.2512943955169,12.972545436844781,13.066783765249324,405549200
2013-03-14,13.190298080444336,13.255562418156847,13.127776571399354,13.200361362464719,303875600
2013-03-15,13.530649185180664,13.5480329154614,13.335157549563176,13.355896520580192,643960800
2013-03-18,13.898458480834961,13.951523426432571,13.45563004394042,13.463254261569102,606197200
2013-03-19,13.860941886901855,14.058567209455319,13.678258788019265,14.013734023411667,526775200
2013-03-20,13.787440299987793,13.956704055900412,13.711501101784624,13.950299780691616,308660800
2013-03-21,13.807267189025879,13.967380622304065,13.72705899788631,13.730718817268798,383255600
2013-03-22,14.087236404418945,14.09302989635172,13.818856188868004,13.863687750703706,395105200
2013-03-25,14.13817024230957,14.332442007774635,14.083274575258072,14.172022353156898,501135600
2013-03-26,14.06375503540039,14.207093897453777,14.045151359673172,14.194894498819837,294294000
2013-03-27,13.787440299987793,13.931389903994233,13.746268563281811,13.921021232585487,331237200
2013-03-28,13.50015640258789,13.779516127736636,13.468438779217122,13.718520760822013,442839600
2013-04-01,13.080808639526367,13.53187114681675,13.045126626218392,13.47697467677048,389732000
2013-04-02,13.107650756835938,13.3623071344942,13.00426287352014,13.040861075029454,529519200
2013-04-03,13.174742698669434,13.336076067261025,13.123506043116649,13.15583363238508,363216000
2013-04-04,13.044515609741211,13.26653973652282,12.969186373401952,13.228723236683365,358447600
2013-04-05,12.906669616699219,12.960040766913139,12.799316531929026,12.946316035550907,383695200
2013-04-08,12.998464584350586,13.037806417354822,12.885013451935917,12.956987449722694,300829200
2013-04-09,13.021950721740723,13.068306810328579,12.892944924453165,13.003042467202356,306614000
2013-04-10,13.287583351135254,13.32936587654622,12.992364473778245,13.05610509829372,375928000
2013-04-11,13.24610710144043,13.357728321382305,13.150648045838794,13.227502614674693,328364400
2013-04-12,13.107953071594238,13.240617856212454,13.086299547974576,13.240617856212454,238613200
2013-04-15,12.804498672485352,13.049700839384,12.795349125188666,13.0225575895933,317520000
2013-04-16,12.999377250671387,13.010660468772414,12.826454502066701,12.85695217328037,305771200
2013-04-17,12.284509658813477,12.82737136456856,12.141475409355033,12.817306455956105,945056000
2013-04-18,11.956660270690918,12.375699767927848,11.88620997747028,12.351301789306252,666299200
2013-04-19,11.910308837890625,12.18692417248882,11.744704804815166,11.832234293258493,609274400
2013-04-22,12.158555030822754,12.266213487342286,11.932872702270625,11.974653600878597,429920400
2013-04-23,12.386068344116211,12.45468790843678,12.162823476472811,12.320802392018194,664238400
2013-04-24,12.365635871887207,12.664209203475894,11.970384351059268,12.002102784559026,969651200
2013-04-25,12.45468807220459,12.624255601423753,12.412600971199165,12.541606731072797,384837600
2013-04-26,12.723679542541504,12.77156095427035,12.450724142096616,12.498300976089489,764097600
2013-04-29,13.11771297454834,13.224455263883838,12.809074720259833,12.822798635816792,640326400
2013-04-30,13.503812789916992,13.579142843399786,13.177181678015591,13.269590072596632,691538400
2013-05-01,13.39737606048584,13.569383485056441,13.247937520203257,13.555049600873804,506909200
2013-05-02,13.587376594543457,13.681003291437959,13.438241833071043,13.47331387399112,421828400
2013-05-03,13.723400115966797,13.822518195065804,13.698085956319163,13.763961080945888,361300800
2013-05-06,14.050638198852539,14.096078910835383,13.855451129688763,13.898147384892114,496641600
2013-05-07,13.988121032714844,14.204350089931891,13.836851740248338,14.180562075886266,483753200
2013-05-08,14.14609432220459,14.192756600900008,13.901197575369249,13.999704839689082,472598000
2013-05-09,14.022684097290039,14.213942864359582,13.986151892240546,14.116011568254597,398487600
2013-05-10,13.906024932861328,14.112941280413542,13.829583078496377,14.059523468619949,334852000
2013-05-13,13.96036434173584,14.057375861791952,13.860898431861845,13.861205025646711,316948800
2013-05-14,13.626352310180664,13.974486246825746,13.573855096633265,13.933041984296628,447118000
2013-05-15,13.165550231933594,13.538551901163034,12.966310179679127,13.48206486572646,741613600
2013-05-16,13.341458320617676,13.441846460778036,12.86008809320733,12.993324392965805,603204000
2013-05-17,13.30093765258789,13.51061667569505,13.231863867950397,13.478689109942897,427904400
2013-05-20,13.597804069519043,13.685912083861046,13.203926921658102,13.259493362880518,451578400
2013-05-21,13.497413635253906,13.676085663518785,13.32979373856297,13.451057313028471,456022000
2013-05-22,13.549298286437988,13.764196781868023,13.45320817584909,13.63218764754889,443038400
2013-05-23,13.573552131652832,13.696965170950397,13.378609273184061,13.38352133283009,353021200
2013-05-24,13.665953636169434,13.681610411172706,13.518902588634903,13.533945356387669,276166800
2013-05-28,13.552059173583984,13.84892475131705,13.533947186898335,13.811779357060685,386145200
2013-05-29,13.659815788269043,13.738100495804023,13.489432437466991,13.5078526579821,330576400
2013-05-30,13.863356590270996,13.953000036023507,13.646309471259826,13.681307075200003,353519600
2013-05-31,13.806562423706055,14.032818825791155,13.799500928606195,13.89159876102885,384302800
2013-06-03,13.836953163146973,13.88730012614269,13.583987874163945,13.83725975693622,372352400
2013-06-04,13.79366683959961,13.950849450546325,13.73472377037936,13.913702413765062,292728800
2013-06-05,13.664729118347168,13.836954507223417,13.621749419582862,13.68130649858352,290589600
2013-06-06,13.46057415008545,13.722749535528667,13.325189225922971,13.675779205527228,416934000
2013-06-07,13.563421249389648,13.607321552274165,13.285895621237058,13.400405960883136,404535600
2013-06-10,13.473774909973145,13.78660384983275,13.40961319484044,13.65306094749382,450153200
2013-06-11,13.434173583984375,13.592584212989927,13.302779280388457,13.377073355495398,286112400
2013-06-12,13.268086433410645,13.546225989527807,13.24690359238949,13.492501582826476,265227200
2013-06-13,13.38382625579834,13.420051871395657,13.162481924135053,13.277606258292314,285832400
2013-06-14,13.202393531799316,13.393959763492985,13.154808362783502,13.366636840976797,271866000
2013-06-17,13.26225471496582,13.375843616173446,13.21190775146524,13.245063328819365,259414400
2013-06-18,13.255193710327148,13.351283809434607,13.207302777435244,13.248747043153887,195025600
2013-06-19,12.985960006713867,13.251818657943032,12.985960006713867,13.243836561587338,310940000
2013-06-20,12.796847343444824,13.077441298430296,12.745578964131765,12.872368600947473,357310800
2013-06-21,12.694310188293457,12.893858466331121,12.52853231249785,12.847501324047201,481118400
2013-06-24,12.357841491699219,12.54572361730273,12.219999728901469,12.507041979097027,480746000
2013-06-25,12.36060619354248,12.519015986350707,12.243947259771202,12.454854269580553,314162800
2013-06-26,12.220617294311523,12.426918864456665,12.146630631418592,12.399595944728551,367724000
2013-06-27,12.088913917541504,12.322538391231848,12.081546648937017,12.256842062538906,337246000
2013-06-28,12.173336029052734,12.288152101939623,11.938176178672494,12.014618849123016,578516400
2013-07-01,12.562914848327637,12.656549726125565,12.317317681921153,12.362446805792016,391053600
2013-07-02,12.847504615783691,12.943902149161632,12.57059462437504,12.58563739752507,469865200
2013-07-03,12.918418884277344,12.985344866575161,12.815575520935962,12.92026090635259,240928800
2013-07-05,12.814651489257812,12.994858923276043,12.751103790032245,12.905830333752245,274024800
2013-07-08,12.741894721984863,12.924558211603895,12.606816390010762,12.897236115386212,298138400
2013-07-09,12.96600341796875,13.001307609717003,12.59852863929828,12.697381359916745,352584400
2013-07-10,12.916269302368164,13.041217748967041,12.8401348500953,12.881579116664776,281405600
2013-07-11,13.117658615112305,13.147130965736435,12.929777298500063,12.984422309076775,326292400
2013-07-12,13.09371280670166,13.194407542719075,12.998544136281385,13.128710402380799,279563200
2013-07-15,13.122261047363281,13.245674035483882,13.041214556121115,13.047662041617698,241917200
2013-07-16,13.20699691772461,13.222652876081444,13.02187738373246,13.0940212006344,216538000
2013-07-17,13.210370063781738,13.269007346188545,13.14620835567152,13.191644072337448,198990400
2013-07-18,13.254891395568848,13.350366698389902,13.219587191841653,13.304624366532433,218878800
2013-07-19,13.045822143554688,13.323039471953114,13.027401924522225,13.29602397047493,268721600
2013-07-22,13.087577819824219,13.193184655190434,13.061790323452279,13.184281955931151,207796400
2013-07-23,12.862853050231934,13.107528830151468,12.854256947359488,13.078057297215427,369395600
2013-07-24,13.523509979248047,13.648764204708673,13.362336732223577,13.475004216377574,591936800
2013-07-25,13.461804389953613,13.550833825916428,13.379222441756767,13.529344386082084,229493600
2013-07-26,13.538243293762207,13.539777901990945,13.334090393409523,13.363561921417729,200152400
2013-07-29,13.747003555297852,13.814542726096693,13.513993088134045,13.532412489365768,248057600
2013-07-30,13.91677188873291,14.034351421692927,13.791209440818108,13.813620298184496,309422400
2013-07-31,13.892518043518066,14.040183113931045,13.797349368925362,13.968040123553964,322957600
2013-08-01,14.019922256469727,14.02360630051092,13.914929460604123,13.991372964574168,206250800
2013-08-02,14.199819564819336,14.209337086638325,14.019306360293804,14.06075061809577,274783600
2013-08-05,14.411959648132324,14.44941328212475,14.187852671386093,14.265829156794945,318855600
2013-08-06,14.283019065856934,14.486864584080731,14.188463575054135,14.36805703300683,334857600
2013-08-07,14.274728775024414,14.336742693186327,14.17618265179472,14.238503163725042,298858000
2013-08-08,14.246298789978027,14.341787213481073,14.151736220803354,14.334370476668775,255777200
2013-08-09,14.043581008911133,14.229304787037629,14.018860197851847,14.17306201248062,266865200
2013-08-12,14.442529678344727,14.482392578328081,14.11094672934432,14.118054848505881,364434000
2013-08-13,15.128866195678711,15.286159062439841,14.463845527604,14.553154961070012,881941200
2013-08-14,15.404830932617188,15.582519079954862,15.247229371957266,15.385671850804517,756372400
2013-08-15,15.386591911315918,15.525344606445707,15.113724043635436,15.34054840867032,490294000
2013-08-16,15.523186683654785,15.542037147129223,15.415955899747576,15.45581880420928,362306000
2013-08-19,15.690370559692383,15.875784084755535,15.574795518434739,15.585301740234627,510518400
2013-08-20,15.484251976013184,15.777825461561283,15.476526618556354,15.751249637778475,358688400
2013-08-21,15.524115562438965,15.672136768764814,15.48826799166626,15.562125110915837,335879600
2013-08-22,15.542656898498535,15.62393076248707,15.395561535962816,15.605080295962336,244207600
2013-08-23,15.48270320892334,15.554705304093607,15.431096316194491,15.55223305832105,222731600
2013-08-26,15.542970657348633,15.766395441161453,15.466641269102723,15.474366628375785,330965600
2013-08-27,15.098587989807129,15.528750563053471,15.027822007546716,15.389378925750604,424188800
2013-08-28,15.16997241973877,15.321395014726118,15.01855147511594,15.01855147511594,307608000
2013-08-29,15.194695472717285,15.343026940744307,15.177081131518634,15.19315073146722,239657600
2013-08-30,15.056253433227539,15.233322704966463,15.034003217258032,15.203966018891284,272297200
2013-09-03,15.098273277282715,15.469719030038535,15.0602637462868,15.237951826014386,331928800
2013-09-04,15.4107027053833,15.520407396846105,15.33622834877309,15.437588796407033,345032800
2013-09-05,15.305010795593262,15.472194324206532,15.254640034427966,15.458905592877185,236367600
2013-09-06,15.396177291870117,15.432023207616684,15.140615056824666,15.40297679338374,359525600
2013-09-09,15.641851425170898,15.695930570355824,15.558724213750628,15.605695238869894,340687200
2013-09-10,15.285545349121094,15.68140502905911,15.126707688149557,15.642776602427842,743195600
2013-09-11,14.45334529876709,14.63813988223433,14.363727220395372,14.431712324451292,898696400
2013-09-12,14.607240676879883,14.690985121655771,14.400811437437737,14.477759681287642,404051200
2013-09-13,14.366514205932617,14.580667209926506,14.360335239625691,14.503720595318025,298835600
2013-09-16,13.909773826599121,14.264841499754203,13.82015738317727,14.245992686650927,543706800
2013-09-17,14.070466041564941,14.206127650301786,13.828809775571811,13.843024364640684,399380800
2013-09-18,14.359716415405273,14.411323327066679,14.235488495306488,14.313362615346625,456862000
2013-09-19,14.595189094543457,14.704274893594086,14.500936772479529,14.545745821619045,404541200
2013-09-20,14.444072723388672,14.788323828551707,14.400499809511684,14.77132837869544,699302800
2013-09-23,15.161935806274414,15.355693518180253,14.913480072634076,15.330662443876564,762106800
2013-09-24,15.11434555053711,15.311192739690718,15.07479127191674,15.292961166447542,364344400
2013-09-25,14.880415916442871,15.13103364223644,14.877326434415915,15.117437940880633,316957200
2013-09-26,15.025351524353027,15.09766225633221,14.953658028794253,15.018553671904728,237221600
2013-09-27,14.91811466217041,14.97744690156271,14.85538267275313,14.949943584006238,228040400
2013-09-30,14.732706069946289,14.884435643344636,14.660393693122789,14.748156783654103,260156400
2013-10-01,15.079113006591797,15.115577794084087,14.783067452849217,14.78523107975134,353883600
2013-10-02,15.128558158874512,15.197779375180797,14.949016712131444,15.007112824865724,289184000
2013-10-03,14.938511848449707,15.214779533097833,14.856003535170586,15.157917881185227,322753200
2013-10-04,14.926763534545898,14.975279274736383,14.789865869859002,14.952411836015447,258868400
2013-10-07,15.072627067565918,15.224047976503941,14.998461353922693,15.035853654018702,312292400
2013-10-08,14.86217975616455,15.16193203632554,14.849818531141945,15.14029906735407,290917200
2013-10-09,15.036782264709473,15.07386430314658,14.779983908625425,14.976522508180294,301725200
2013-10-10,15.131034851074219,15.215706799822222,15.0506885075824,15.182952016335202,278602800
2013-10-11,15.228996276855469,15.260825207430626,14.992593108630992,15.049144500059404,267738800
2013-10-14,15.32880687713623,15.37639677839404,15.122070708428298,15.13690418160437,261898000
2013-10-15,15.410391807556152,15.512988363159494,15.312741394171118,15.374235623465847,320073600
2013-10-16,15.485481262207031,15.529362791523216,15.427385147460768,15.47559228091166,251101200
2013-10-17,15.59024429321289,15.598897154356987,15.441295595143666,15.450565692615797,253593200
2013-10-18,15.725908279418945,15.737342006493432,15.627638960001637,15.636291822451337,290542000
2013-10-21,16.11125946044922,16.202112027149077,15.807179798061409,15.814905154368802,398106800
2013-10-22,16.06521224975586,16.330354828398203,15.699328133020028,16.267314212558368,534063600
2013-10-23,16.222505569458008,16.24444716347248,16.038326558519987,16.038326558519987,313723200
2013-10-24,16.437274932861328,16.45458065083963,16.144939337937714,16.223739272737458,384764800
2013-10-25,16.25340461730957,16.47806370936094,16.227137424841583,16.419040093413148,337792000
2013-10-28,16.374549865722656,16.40916131631214,16.16843085473312,16.348591277780542,550440800
2013-10-29,15.966629981994629,16.664096925441832,15.900499895381481,16.57200826302788,635807200
2013-10-30,16.220659255981445,16.301622865362212,15.977147890574534,16.057185645153584,354163600
2013-10-31,16.15266227722168,16.300685076926797,16.108472130106538,16.22373850465699,275696400
2013-11-01,16.070159912109375,16.217563879734406,15.940678904406505,16.193460304258977,274890000
2013-11-04,16.27781867980957,16.27998230718459,16.032454093443068,16.103220056992665,244627600
2013-11-05,16.237646102905273,16.3439510114814,16.16193564568499,16.210761670248743,265213200
2013-11-06,16.191646575927734,16.31411307544312,16.107101116262292,16.292043375530454,223375600
2013-11-07,15.929619789123535,16.262205821092618,15.926201848589455,16.149998103559312,262620400
2013-11-08,16.18045425415039,16.198171431603647,15.9327241897602,15.994579100868902,279316800
2013-11-11,16.133520126342773,16.214956398197607,15.989296020767913,16.162737783420457,227452400
2013-11-12,16.163360595703125,16.284894165896013,16.069801343252855,16.090626041572413,204276800
2013-11-13,16.182634353637695,16.232988798347584,16.068559142967707,16.10088598599139,197220800
2013-11-14,16.416683197021484,16.451495050653616,16.2211717527849,16.250389407440338,282419200
2013-11-15,16.31815528869629,16.44559350204052,16.30261436706898,16.367576813871285,317920400
2013-11-18,16.120468139648438,16.386537957604347,16.107103477741916,16.318155907849377,244944000
2013-11-19,16.149066925048828,16.268113856489716,16.09995581207834,16.13290350077999,208938800
2013-11-20,16.007633209228516,16.17610326364621,15.986808512390763,16.139113489263135,193916800
2013-11-21,16.198482513427734,16.20065877320383,15.966295017316222,16.08844942474843,262026800
2013-11-22,16.156827926635742,16.230183303056783,16.117353139324308,16.14812454943331,223725600
2013-11-25,16.279306411743164,16.345512219364295,16.19414007621168,16.194760916470695,229311600
2013-11-26,16.57955551147461,16.664723454787175,16.2873789687224,16.29110732799188,401382800
2013-11-27,16.969955444335938,16.971198784059307,16.579555071196545,16.670006791071845,363448400
2013-11-29,17.284210205078125,17.3544564373726,17.027466260142862,17.079374469227826,318127600
2013-12-02,17.13376808166504,17.54095118258032,17.12102426038449,17.344198002809826,472544800
2013-12-03,17.60279655456543,17.6046623937402,17.334241873342858,17.353512804819633,450968000
2013-12-04,17.561779022216797,17.69201600626086,17.43185245823004,17.577319945085925,377809600
2013-12-05,17.65191650390625,17.876956077469707,17.60560416111494,17.79956023280495,447580000
2013-12-06,17.406982421875,17.616170641657185,17.392996921889562,17.586330481688254,344352400
2013-12-09,17.606225967407227,17.704136098681857,17.43433792761383,17.43433792761383,320493600
2013-12-10,17.578866958618164,17.651291084192632,17.44365666554953,17.517634550814517,278269600
2013-12-11,17.448633193969727,17.747340228730724,17.396726654880112,17.623940810895018,359718800
2013-12-12,17.42314338684082,17.572340845662723,17.407292049090866,17.472876979781297,262290000
2013-12-13,17.233226776123047,17.495876903330394,17.209604980871024,17.494943983517913,332822000
2013-12-16,17.328657150268555,17.48842388226373,17.25126295476945,17.25157337483162,282592800
2013-12-17,17.250635147094727,17.38895297223789,17.200591132469995,17.276122784357078,229902400
2013-12-18,17.119464874267578,17.140601651494855,16.74740414307453,17.086206778630377,565863200
2013-12-19,16.9233341217041,17.0955325548023,16.90064358261355,17.079991635425188,320308800
2013-12-20,17.06507110595703,17.14557612060715,16.93452373463243,16.95348425337243,436413600
2013-12-23,17.719989776611328,17.739571139613304,17.4921530816822,17.655025666651827,501306400
2013-12-24,17.64476776123047,17.77562556331614,17.593790820417976,17.713770642330267,167554800
2013-12-26,17.52758026123047,17.701644496553744,17.5114168453791,17.658127607723138,204008000
2013-12-27,17.409164428710938,17.54344187289667,17.390826402676574,17.525103846862304,225884400
2013-12-30,17.236026763916016,17.409158118129405,17.167644726201566,17.327411420861644,253629600
2013-12-31,17.438068389892578,17.44614927102787,17.219866339237143,17.225151779979697,223084400
2014-01-02,17.192825317382812,17.3140484971066,17.158323871769205,17.272087010279197,234684800
2014-01-03,16.815168380737305,17.210540560505418,16.79807203988251,17.184432079200025,392467600
2014-01-06,16.9068603515625,16.996067088352163,16.5857748631176,16.70544425881098,412610800
2014-01-07,16.78594970703125,16.96995904513515,16.72005434771026,16.918983765660418,317209200
2014-01-08,16.89225196838379,16.957524824552113,16.74398741708728,16.747715776868414,258529600
2014-01-09,16.676542282104492,16.99793829195416,16.64017499193763,16.996072451432543,279148800
2014-01-10,16.565261840820312,16.80957235056633,16.508380278551197,16.779421769363566,304976000
2014-01-13,16.6519832611084,16.862413165671697,16.4701485171652,16.471081437185433,378492800
2014-01-14,16.98332405090332,16.993891609976757,16.71197051469558,16.729377273169355,332561600
2014-01-15,17.324308395385742,17.412583903794957,17.14713653836751,17.20495103697363,391638800
2014-01-16,17.227638244628906,17.308453694970897,17.14775405440609,17.247842107214403,229278000
2014-01-17,16.80553436279297,17.159878028636868,16.78160047834559,17.14154000522931,426739600
2014-01-21,17.06662368774414,17.097705520509844,16.79775687032288,16.81547404619921,328526800
2014-01-22,17.142465591430664,17.322122367952755,17.027459159262843,17.12381549594409,379985200
2014-01-23,17.287628173828125,17.297574895585196,16.93421743139876,17.093672079566133,403239200
2014-01-24,16.9733829498291,17.270222562053764,16.93235271984595,17.21986810980192,429354800
2014-01-27,17.11107635498047,17.244732932125714,16.963434276041188,17.097711693266074,554878800
2014-01-28,15.743433952331543,16.0076362422719,15.605735287150763,15.813680174974488,1065523200
2014-01-29,15.564708709716797,15.770477363688983,15.498502918786292,15.664174266138454,502810000
2014-01-30,15.534555435180664,15.74343323350234,15.43882157594988,15.620344234491355,678501600
2014-01-31,15.560040473937988,15.588947708873546,15.340907232329329,15.391572083453031,464797200
2014-02-03,15.588947296142578,15.78166163727745,15.519634010121141,15.622517469372406,401464000
2014-02-04,15.81460952758789,15.835435885859566,15.627180603142115,15.72322653517152,376681200
2014-02-05,15.932724952697754,16.0163374846827,15.735659731588317,15.745296030664587,328344800
2014-02-06,16.025590896606445,16.056548170125236,15.878626509224054,15.948982582728219,257765200
2014-02-07,16.24979591369629,16.35141991734327,16.17787841569184,16.302953341748065,370280400
2014-02-10,16.54090690612793,16.634713921975084,16.197262352738903,16.217899428643044,345559200
2014-02-11,16.758853912353516,16.814823512217522,16.556855024098645,16.591564659292985,282256800
2014-02-12,16.757600784301758,16.87142032821387,16.673801692000726,16.789808852957425,308100800
2014-02-13,17.023700714111328,17.036833096534714,16.70381932418924,16.718202489221365,307398000
2014-02-14,17.009933471679688,17.072160298473182,16.923008290801015,16.962405421942155,272924400
2014-02-18,17.072481155395508,17.235077899859366,17.060597884537774,17.072793433592583,260251600
2014-02-19,16.80293846130371,17.100617984023454,16.70850689777918,17.033701962555117,313768000
2014-02-20,16.60844612121582,16.791369286061695,16.541217821063682,16.665980440485075,305858000
2014-02-21,16.42395782470703,16.71538340136096,16.40363303117615,16.65972442770355,278784800
2014-02-24,16.495874404907227,16.56998282973032,16.335467021636077,16.35829337836479,288909600
